Sentence#,Data Transfer/Transmission/Wireless Range-SA,Data Transfer/Transmission/Cloud Connectivity-SA,Data Transfer/Transmission/Wireless Connectivity-SA,Data Transfer/Transmission/Wireless Setup-SA,Data Transfer/Transmission/Data Transfer Error-SA,Body/Design/Ergonomics -SA,Body/Design/I/O Port(s)-SA,Body/Design/Size-SA,Body/Design/Weight-SA,Body/Design/Controls/Buttons-SA,Body/Design/Power On/Off-SA,Body/Design/Initialization Speed-SA,Body/Design/Build Quality-SA,Body/Design/Audible Noise-SA,Body/Design/Indicator Light-SA,Body/Design/Unit Locks Up-SA,OS Compatibility/Android Compatibility-SA,OS Compatibility/iOS Compatibility-SA,OS Compatibility/Mac Compatibility-SA,OS Compatibility/Windows Compatibility-SA,OS Compatibility/Other OS Compatibility-SA,OS Compatibility/Windows Mobile Compatibility-SA,OS Compatibility/Non-Specific O.S. Compatibility-SA,Print Quality/Color Print Quality-SA,Print Quality/Overall Print Quality-SA,Print Quality/Monochrome Print Quality-SA,Print Quality/Print Speed-SA,Print Quality/Borders/Margins-SA,Print Quality/Duplex Printing-SA,Print Quality/Print Banding-SA,Print Quality/Print Permanence-SA,Error Messages/Busy Message-SA,Error Messages/Error 1007-SA,Error Messages/Error 1008-SA,Error Messages/Error 1403-SA,Error Messages/Error 2500-SA,Error Messages/Error 5011-SA,Error Messages/Error 5100-SA,Error Messages/Error 6000-SA,Error Messages/Error 6001-SA,Error Messages/Error B200-SA,Error Messages/Error U052-SA,Error Messages/Memory Card Error-SA,Error Messages/Non-specific/Unknown-SA,Error Messages/Scanner Error-SA,Error Messages/Unrecognized Ink Tank-SA,Error Messages/Paper Jam-SA,Ink/Ink Consumption-SA,Ink/Clogged Nozzles-SA,Ink/Bad Chip-SA,Ink/Ink Tank Capacity-SA,Ink/Ink Level Warning-SA,Printing Media/Paper Feed-SA,Printing Media/CD/DVD Printing-SA,Printing Media/Media Size-SA,Retail Experience/Selling Price-SA,Customer Care/Agent Follow Up-SA,Customer Care/Agent Knowledge-SA,Customer Care/Email Support-SA,Customer Care/Hours of Operation-SA,Customer Care/Warranty Terms-SA,Customer Care/Agent Courtesy-SA,Customer Care/Non-Canon Repair Service-SA,Customer Care/Non-Canon Support Service-SA,Customer Care/Repair Cost Quote/Fee-SA,Customer Care/Repair Shipping-SA,Customer Care/Repair Turnaround Time-SA,Customer Care/Canon Direct Customer Service-SA,Customer Care/Service Replacement System-SA,Customer Care/3rd Party Extended-SA,Customer Care/Loyalty Program-SA,Customer Care/Overall Customer Service-SA,Software/3rd Party Software-SA,Software/Driver Performance-SA,Product Documentation/Documentation Clarity-SA,Product Documentation/Documentation Format-SA,Feature Request/Paper Feed Options-SA,Feature Request/Touchscreen-SA,Feature Request/Photo Editing Function-SA,Settings & Modes/Sleep/Power Save Mode-SA,LCD/LCD Dead-SA,LCD/LCD Visibility-SA,Software Function/Usability: Interface-SA,Software Function/Usability: Workflow-SA,Accessories/3rd Party Accessories-SA,Software Installation/Android Installation-SA,Software Installation/PC Installation-SA,Fax/Scan Function/Fax/Scan Operation-SA,Fax/Scan Function/Fax/Scan Quality-SA,Fax/Scan Function/Fax/Scan Speed-SA,Safety/Burnt Smell-SA,Memory/Media/Media Compatibility-SA,Sentence,Data Transfer/Transmission/Wireless Range-SA_predicted,Data Transfer/Transmission/Cloud Connectivity-SA_predicted,Data Transfer/Transmission/Wireless Connectivity-SA_predicted,Data Transfer/Transmission/Wireless Setup-SA_predicted,Data Transfer/Transmission/Data Transfer Error-SA_predicted,Body/Design/Ergonomics -SA_predicted,Body/Design/I/O Port(s)-SA_predicted,Body/Design/Size-SA_predicted,Body/Design/Weight-SA_predicted,Body/Design/Controls/Buttons-SA_predicted,Body/Design/Power On/Off-SA_predicted,Body/Design/Initialization Speed-SA_predicted,Body/Design/Build Quality-SA_predicted,Body/Design/Audible Noise-SA_predicted,Body/Design/Indicator Light-SA_predicted,Body/Design/Unit Locks Up-SA_predicted,OS Compatibility/Android Compatibility-SA_predicted,OS Compatibility/iOS Compatibility-SA_predicted,OS Compatibility/Mac Compatibility-SA_predicted,OS Compatibility/Windows Compatibility-SA_predicted,OS Compatibility/Other OS Compatibility-SA_predicted,OS Compatibility/Windows Mobile Compatibility-SA_predicted,OS Compatibility/Non-Specific O.S. Compatibility-SA_predicted,Print Quality/Color Print Quality-SA_predicted,Print Quality/Overall Print Quality-SA_predicted,Print Quality/Monochrome Print Quality-SA_predicted,Print Quality/Print Speed-SA_predicted,Print Quality/Borders/Margins-SA_predicted,Print Quality/Duplex Printing-SA_predicted,Print Quality/Print Banding-SA_predicted,Print Quality/Print Permanence-SA_predicted,Error Messages/Busy Message-SA_predicted,Error Messages/Error 1007-SA_predicted,Error Messages/Error 1008-SA_predicted,Error Messages/Error 1403-SA_predicted,Error Messages/Error 2500-SA_predicted,Error Messages/Error 5011-SA_predicted,Error Messages/Error 5100-SA_predicted,Error Messages/Error 6000-SA_predicted,Error Messages/Error 6001-SA_predicted,Error Messages/Error B200-SA_predicted,Error Messages/Error U052-SA_predicted,Error Messages/Memory Card Error-SA_predicted,Error Messages/Non-specific/Unknown-SA_predicted,Error Messages/Scanner Error-SA_predicted,Error Messages/Unrecognized Ink Tank-SA_predicted,Error Messages/Paper Jam-SA_predicted,Ink/Ink Consumption-SA_predicted,Ink/Clogged Nozzles-SA_predicted,Ink/Bad Chip-SA_predicted,Ink/Ink Tank Capacity-SA_predicted,Ink/Ink Level Warning-SA_predicted,Printing Media/Paper Feed-SA_predicted,Printing Media/CD/DVD Printing-SA_predicted,Printing Media/Media Size-SA_predicted,Retail Experience/Selling Price-SA_predicted,Customer Care/Agent Follow Up-SA_predicted,Customer Care/Agent Knowledge-SA_predicted,Customer Care/Email Support-SA_predicted,Customer Care/Hours of Operation-SA_predicted,Customer Care/Warranty Terms-SA_predicted,Customer Care/Agent Courtesy-SA_predicted,Customer Care/Non-Canon Repair Service-SA_predicted,Customer Care/Non-Canon Support Service-SA_predicted,Customer Care/Repair Cost Quote/Fee-SA_predicted,Customer Care/Repair Shipping-SA_predicted,Customer Care/Repair Turnaround Time-SA_predicted,Customer Care/Canon Direct Customer Service-SA_predicted,Customer Care/Service Replacement System-SA_predicted,Customer Care/3rd Party Extended-SA_predicted,Customer Care/Loyalty Program-SA_predicted,Customer Care/Overall Customer Service-SA_predicted,Software/3rd Party Software-SA_predicted,Software/Driver Performance-SA_predicted,Product Documentation/Documentation Clarity-SA_predicted,Product Documentation/Documentation Format-SA_predicted,Feature Request/Paper Feed Options-SA_predicted,Feature Request/Touchscreen-SA_predicted,Feature Request/Photo Editing Function-SA_predicted,Settings & Modes/Sleep/Power Save Mode-SA_predicted,LCD/LCD Dead-SA_predicted,LCD/LCD Visibility-SA_predicted,Software Function/Usability: Interface-SA_predicted,Software Function/Usability: Workflow-SA_predicted,Accessories/3rd Party Accessories-SA_predicted,Software Installation/Android Installation-SA_predicted,Software Installation/PC Installation-SA_predicted,Fax/Scan Function/Fax/Scan Operation-SA_predicted,Fax/Scan Function/Fax/Scan Quality-SA_predicted,Fax/Scan Function/Fax/Scan Speed-SA_predicted,Safety/Burnt Smell-SA_predicted,Memory/Media/Media Compatibility-SA_predicted
8428,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Like loud enough to wake the dead.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"And GOD FORBID you press the cancel button in the middle of printing because then the printer gets pissed at you for interrupting it's ""mojo"" and decides to do even more ""thinking"" for then next 15 minutes while a message on the screen says to ""please wait momentarily"" which is a load of crap because it NEVER RESOLVES.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5862,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"makes great color copies - What's great about it: easy to set up . What's not so great: too big, takes up too much room on the desk It is easy to set up, it makes great document and color copies, It does a pretty good job on photos too, but it takes up too much room on the desk.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I've restarted the printer several times, restarted the PC (OS- MS Vista), and restarted the network.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,This is not indicated in installation instruction which wasted a few hours of my time.,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- This thing was a little more complicated to set up then my old HP, but I am blown away by the functions and quality!",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I never use the color ink, just the straight black, yet the all 3 color cartridges are empty.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Multiple cartridges simply will not print, no matter how often I do cleaning and deep cleaning.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11322,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I have been unable to use Cloud Print for well over a year now; I've tried every ""fix"" that I've read both here, and in other forums, with no luck.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"I have not figured out how to print envelopes, or set up the fax, or any of the other functions but will update soon when I do.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
